"Hillnumber","Classref"
"5481","CoA"
"26","CoU"
"141","CoU"
"232","CoU"
"1813","CoU"
"2280","CoU"
"278","CoU"
"461","CoU"
"518","CoU"
"1472","CoU"
"1524","CoU"
"1527","CoU"
"1549","CoU"
"1587","CoU"
"1642","CoU"
"1656","CoU"
"1658","CoU"
"1668","CoU"
"1679","CoU"
"1686","CoU"
"1688","CoU"
"1743","CoU"
"1802","CoU"
"1809","CoU"
"1810","CoU"
"1830","CoU"
"1843","CoU"
"1945","CoU"
"1959","CoU"
"1963","CoU"
"1965","CoU"
"2041","CoU"
"2089","CoU"
"2161","CoU"
"2208","CoU"
"2226","CoU"
"2242","CoU"
"2245","CoU"
"2288","CoU"
"2289","CoU"
"2298","CoU"
"2299","CoU"
"2302","CoU"
"2359","CoU"
"2711","CoU"
"2779","CoU"
"2792","CoU"
"2807","CoU"
"2810","CoU"
"2812","CoU"
"2819","CoU"
"2829","CoU"
"2832","CoU"
"2833","CoU"
"2836","CoU"
"2837","CoU"
"2843","CoU"
"2854","CoU"
"2869","CoU"
"2872","CoU"
"2873","CoU"
"2874","CoU"
"2877","CoU"
"2881","CoU"
"2889","CoU"
"2896","CoU"
"2906","CoU"
"2907","CoU"
"2908","CoU"
"2912","CoU"
"2914","CoU"
"3531","CoU"
"3630","CoU"
"3636","CoU"
"5306","CoU"
"5319","CoU"
"5381","CoU"
"5384","CoU"
"5389","CoU"
"5393","CoU"
"5411","CoU"
"5454","CoU"
"5456","CoU"
"5458","CoU"
"5460","CoU"
"5461","CoU"
"5462","CoU"
"5464","CoU"
"5468","CoU"
"5469","CoU"
"5470","CoU"
"5471","CoU"
"5472","CoU"
"5474","CoU"
"5475","CoU"
"5477","CoU"
"5479","CoU"
"5481","CoU"
"5482","CoU"
"5483","CoU"
"5484","CoU"
"5485","CoU"
"5486","CoU"
"5487","CoU"
"5488","CoU"
"5489","CoU"
"5491","CoU"
"5492","CoU"
"5493","CoU"
"5494","CoU"
"5495","CoU"
"5496","CoU"
"5497","CoU"
"5498","CoU"
"5499","CoU"
"5500","CoU"
"5501","CoU"
"5502","CoU"
"5503","CoU"
"5504","CoU"
"5505","CoU"
"5506","CoU"
"5507","CoU"
"5508","CoU"
"5510","CoU"
"5512","CoU"
"5513","CoU"
"5514","CoU"
"5515","CoU"
"5516","CoU"
"5517","CoU"
"5518","CoU"
"5519","CoU"
"5520","CoU"
"5521","CoU"
"5522","CoU"
"5523","CoU"
"5524","CoU"
"5525","CoU"
"5526","CoU"
"5527","CoU"
"5529","CoU"
"5530","CoU"
"5531","CoU"
"5532","CoU"
"5534","CoU"
"5535","CoU"
"5536","CoU"
"5537","CoU"
"5538","CoU"
"5539","CoU"
"5540","CoU"
"5541","CoU"
"5542","CoU"
"5544","CoU"
"5546","CoU"
"5548","CoU"
"5549","CoU"
"5550","CoU"
"5551","CoU"
"5552","CoU"
"5553","CoU"
"5554","CoU"
"5555","CoU"
"5556","CoU"
"5557","CoU"
"5558","CoU"
"5451","CoU"
"5560","CoU"
"5561","CoU"
"5562","CoU"
"5563","CoU"
"5564","CoU"
"1945","BL"
"5459","CoL"
"5467","CoL"
"5503","CoL"
"5565","CoL"
"5566","CoL"
"5567","CoL="
"5568","CoL"
"5569","CoL"
"5570","CoL="
"5571","CoL"
"5572","CoL"
"5573","CoL"
"5574","CoL"
"5575","CoL"
"5576","CoL"
"5577","CoL"
"5578","CoL"
"5579","CoL"
"5580","CoL"
"5581","CoL="
"5582","CoL"
"5583","CoL"
"5584","CoL"
"5585","CoL"
"5586","CoL"
"5587","CoL"
"5588","CoL"
"5589","CoL"
"5590","CoL="
"5591","CoL"
"5592","CoL"
"5593","CoL"
"5594","CoL"
"5595","CoL"
"5596","CoL="
"5597","CoL"
"5598","CoL"
"142","Ma="
"596","Ma="
"713","Ma="
"1161","Ma="
"1307","Ma="
"1409","Un"
"2194","Un"
"2197","Un"
"2225","Ma="
"2866","Un"
"3319","Ma="
"3660","Ma="
"2926","O"
"2927","O"
"2928","O"
"2929","O"
"2930","O"
"2931","O"
"3683","Un"
"3684","Un"
"3685","Un"
"3466","x5"
"3631","x5"
"3661","x5"
"3687","Un"
"5599","Un"
"5600","xHu"
"5601","Un"
"5602","Un"
"5603","Un"
"5604","Un"
"5605","Un"
"5607","Un"
"5608","Un"
"5609","Un"
"5610","Un"
"5612","Un"
"5613","CoU"
"2828","CoU"
"1353","CT"
"3119","CT"
"3122","CT"
"3128","CT"
"3129","CT"
"3131","CT"
"3132","CT"
"3135","CT"
"371","CT"
"373","CT"
"398","CT"
"418","CT"
"419","CT"
"596","CT"
"632","CT"
"640","CT"
"641","CT"
"713","CT"
"715","CT"
"717","CT"
"765","CT"
"781","CT"
"908","CT"
"1125","CT"
"1690","CT"
"1691","CT"
"1831","CT"
"1833","CT"
"1836","CT"
"1838","CT"
"2932","CT"
"2933","CT"
"2934","CT"
"2935","CT"
"2936","CT"
"2937","CT"
"2938","CT"
"2940","CT"
"2941","CT"
"2943","CT"
"2945","CT"
"2947","CT"
"2948","CT"
"2951","CT"
"2952","CT"
"2954","CT"
"2961","CT"
"2964","CT"
"2967","CT"
"2972","CT"
"2973","CT"
"2997","CT"
"2999","CT"
"3005","CT"
"3009","CT"
"3010","CT"
"3012","CT"
"3013","CT"
"3020","CT"
"3034","CT"
"3035","CT"
"3039","CT"
"3043","CT"
"3044","CT"
"3046","CT"
"3048","CT"
"3049","CT"
"3050","CT"
"3051","CT"
"3053","CT"
"3054","CT"
"3057","CT"
"3058","CT"
"3059","CT"
"3060","CT"
"3062","CT"
"3063","CT"
"3066","CT"
"3075","CT"
"3084","CT"
"3089","CT"
"3091","CT"
"3093","CT"
"3094","CT"
"3097","CT"
"3098","CT"
"3100","CT"
"3105","CT"
"3106","CT"
"3109","CT"
"3111","CT"
"3114","CT"
"3118","CT"
"3136","CT"
"3139","CT"
"3147","CT"
"3150","CT"
"3152","CT"
"3153","CT"
"3154","CT"
"3156","CT"
"3159","CT"
"3160","CT"
"3162","CT"
"3163","CT"
"3164","CT"
"3167","CT"
"3169","CT"
"3170","CT"
"3173","CT"
"3174","CT"
"3179","CT"
"3182","CT"
"3183","CT"
"3184","CT"
"3187","CT"
"3190","CT"
"3192","CT"
"3194","CT"
"3195","CT"
"3198","CT"
"3199","CT"
"3200","CT"
"3202","CT"
"3206","CT"
"3207","CT"
"3215","CT"
"3216","CT"
"3219","CT"
"3224","CT"
"3228","CT"
"3230","CT"
"3231","CT"
"3232","CT"
"3233","CT"
"3234","CT"
"3235","CT"
"3236","CT"
"3238","CT"
"3240","CT"
"3242","CT"
"3243","CT"
"3244","CT"
"3246","CT"
"3247","CT"
"3248","CT"
"3249","CT"
"3252","CT"
"3253","CT"
"3254","CT"
"3256","GT"
"3257","CT"
"3259","CT"
"3261","CT"
"3263","CT"
"3274","CT"
"3275","CT"
"3276","CT"
"3279","CT"
"3280","CT"
"3281","CT"
"3282","CT"
"3283","CT"
"3284","CT"
"3285","CT"
"3286","CT"
"3290","CT"
"3300","CT"
"3302","CT"
"3303","CT"
"3304","CT"
"3305","CT"
"3306","CT"
"3307","CT"
"3308","CT"
"3309","CT"
"3310","CT"
"3311","CT"
"3312","CT"
"3313","CT"
"3314","CT"
"3315","CT"
"3316","CT"
"3317","CT"
"3318","CT"
"183","CT"
"184","CT"
"210","CT"
"41","CT"
"77","CT"
"78","CT"
"129","CT"
"131","CT"
"3120","CT"
"3121","CT"
"3123","CT"
"3124","CT"
"3125","CT"
"3126","CT"
"3127","CT"
"3130","CT"
"3133","CT"
"3134","CT"
"261","CT"
"324","CT"
"325","CT"
"326","CT"
"372","CT"
"394","CT"
"442","CT"
"443","CT"
"447","CT"
"490","CT"
"493","CT"
"592","CT"
"630","CT"
"635","CT"
"709","CT"
"710","CT"
"711","CT"
"712","CT"
"714","CT"
"746","CT"
"750","CT"
"760","CT"
"762","CT"
"778","CT"
"851","CT"
"852","CT"
"901","CT"
"902","CT"
"985","CT"
"1070","CT"
"1071","CT"
"1072","CT"
"2939","CT"
"2942","CT"
"2944","CT"
"2946","CT"
"2949","CT"
"2950","CT"
"2953","CT"
"2955","CT"
"2956","CT"
"2957","CT"
"2958","CT"
"2959","CT"
"2960","CT"
"2962","CT"
"2963","CT"
"2965","CT"
"2966","CT"
"2968","CT"
"2969","CT"
"2970","CT"
"2971","CT"
"2974","CT"
"2975","CT"
"2976","CT"
"2977","CT"
"2978","CT"
"2979","CT"
"2980","CT"
"2981","CT"
"2982","CT"
"2983","CT"
"2984","CT"
"2985","CT"
"2986","CT"
"2987","CT"
"2988","CT"
"2989","CT"
"2990","CT"
"2991","CT"
"2992","CT"
"2993","CT"
"2994","CT"
"2995","CT"
"2996","CT"
"2998","CT"
"3000","CT"
"3001","CT"
"3002","CT"
"3003","CT"
"3004","CT"
"3006","CT"
"3007","CT"
"3008","CT"
"3011","CT"
"3014","CT"
"3015","CT"
"3016","CT"
"3017","CT"
"3018","CT"
"3019","CT"
"3021","CT"
"3022","CT"
"3023","CT"
"3024","CT"
"3025","CT"
"3026","CT"
"3027","CT"
"3028","CT"
"3029","CT"
"3030","CT"
"3031","CT"
"3032","CT"
"3033","CT"
"3036","CT"
"3037","CT"
"3038","CT"
"3040","CT"
"3041","CT"
"3042","CT"
"3045","CT"
"3047","CT"
"3052","CT"
"3055","CT"
"3056","CT"
"3061","CT"
"3064","CT"
"3065","CT"
"3067","CT"
"3068","CT"
"3069","CT"
"3070","CT"
"3071","CT"
"3072","CT"
"3073","CT"
"3074","CT"
"3076","CT"
"3077","CT"
"3078","CT"
"3079","CT"
"3080","CT"
"3081","CT"
"3082","CT"
"3083","CT"
"3085","CT"
"3086","CT"
"3087","CT"
"3088","CT"
"3090","CT"
"3092","CT"
"3095","CT"
"3096","CT"
"3099","CT"
"3101","CT"
"3102","CT"
"3103","CT"
"3104","CT"
"3107","CT"
"3108","CT"
"3110","CT"
"3112","CT"
"3113","CT"
"3115","CT"
"3116","CT"
"3117","CT"
"3137","CT"
"3138","CT"
"3140","CT"
"3141","CT"
"3142","CT"
"3143","CT"
"3144","CT"
"3145","CT"
"3146","CT"
"3148","CT"
"3149","CT"
"3151","CT"
"3155","CT"
"3157","CT"
"3158","CT"
"3161","CT"
"3165","CT"
"3166","CT"
"3168","CT"
"3171","CT"
"3172","CT"
"3175","CT"
"3176","CT"
"3177","CT"
"3178","CT"
"3180","CT"
"3181","CT"
"3185","CT"
"3186","CT"
"3188","CT"
"3189","CT"
"3191","CT"
"3193","CT"
"3196","CT"
"3197","CT"
"3201","CT"
"3203","CT"
"3204","CT"
"3205","CT"
"3208","CT"
"3209","CT"
"3210","CT"
"3211","CT"
"3212","CT"
"3213","CT"
"3214","CT"
"3217","CT"
"3218","CT"
"3220","CT"
"3221","CT"
"3222","CT"
"3223","CT"
"3225","CT"
"3226","CT"
"3227","CT"
"3229","CT"
"3237","CT"
"3239","CT"
"3241","CT"
"3245","CT"
"3250","CT"
"3251","CT"
"3255","CT"
"3258","CT"
"3260","CT"
"3262","CT"
"3264","CT"
"3265","CT"
"3266","CT"
"3268","CT"
"3269","CT"
"3270","CT"
"3271","CT"
"3272","CT"
"3273","CT"
"3277","CT"
"3278","CT"
"3287","CT"
"3288","CT"
"3289","CT"
"3291","CT"
"3292","CT"
"3293","CT"
"3294","CT"
"3295","CT"
"3296","CT"
"3297","CT"
"3298","CT"
"3299","CT"
"3301","CT"
"221","GT"
"53","GT"
"1360","GT"
"376","GT"
"449","GT"
"605","GT"
"607","GT"
"644","GT"
"754","GT"
"858","GT"
"1267","GT"
"1338","GT"
"1693","GT"
"1695","GT"
"1696","GT"
"1700","GT"
"1701","GT"
"1705","GT"
"1706","GT"
"1710","GT"
"1714","GT"
"1742","GT"
"1842","GT"
"1844","GT"
"1847","GT"
"1849","GT"
"1852","GT"
"1855","GT"
"1856","GT"
"1857","GT"
"1860","GT"
"1867","GT"
"1868","GT"
"1872","GT"
"1882","GT"
"1883","GT"
"1890","GT"
"1891","GT"
"1893","GT"
"1895","GT"
"2308","GT"
"3942","GT"
"3943","GT"
"3944","GT"
"3946","GT"
"3947","GT"
"3954","GT"
"3956","GT"
"3958","GT"
"3960","GT"
"3961","GT"
"3964","GT"
"3965","GT"
"3968","GT"
"3969","GT"
"3972","GT"
"3973","GT"
"3975","GT"
"3976","GT"
"3978","GT"
"3991","GT"
"3992","GT"
"3993","GT"
"3994","GT"
"3995","GT"
"3996","GT"
"3997","GT"
"3998","GT"
"4000","GT"
"4002","GT"
"4003","GT"
"4004","GT"
"4005","GT"
"4006","GT"
"4007","GT"
"4012","GT"
"4013","GT"
"4014","GT"
"4016","GT"
"4017","GT"
"4021","GT"
"4025","GT"
"4026","GT"
"4027","GT"
"4028","GT"
"4035","GT"
"4036","GT"
"4039","GT"
"4048","GT"
"4051","GT"
"4053","GT"
"4055","GT"
"4057","GT"
"4059","GT"
"4062","GT"
"4063","GT"
"4064","GT"
"4066","GT"
"4067","GT"
"4069","GT"
"4074","GT"
"4075","GT"
"4076","GT"
"4077","GT"
"4079","GT"
"4085","GT"
"4089","GT"
"3901","GT"
"3902","GT"
"3903","GT"
"3906","GT"
"3907","GT"
"3911","GT"
"3913","GT"
"3917","GT"
"3919","GT"
"3926","GT"
"3931","GT"
"3933","GT"
"3936","GT"
"3938","GT"
"3939","GT"
"3940","GT"
"3941","GT"
"4091","GT"
"4094","GT"
"4095","GT"
"4098","GT"
"4099","GT"
"4100","GT"
"4101","GT"
"4113","GT"
"4115","GT"
"4117","GT"
"4119","GT"
"4120","GT"
"4123","GT"
"4125","GT"
"4126","GT"
"4127","GT"
"4128","GT"
"4129","GT"
"4130","GT"
"4131","GT"
"4132","GT"
"4133","GT"
"4135","GT"
"4136","GT"
"4137","GT"
"4138","GT"
"4139","GT"
"4140","GT"
"4142","GT"
"4143","GT"
"4145","GT"
"4152","GT"
"4154","GT"
"4155","GT"
"4156","GT"
"4157","GT"
"4161","GT"
"4162","GT"
"4163","GT"
"4165","GT"
"4167","GT"
"4168","GT"
"4169","GT"
"4170","GT"
"4171","GT"
"4172","GT"
"4174","GT"
"4175","GT"
"4176","GT"
"4177","GT"
"4178","GT"
"4179","GT"
"4180","GT"
"4181","GT"
"4183","GT"
"4184","GT"
"4189","GT"
"4190","GT"
"4191","GT"
"4194","GT"
"4196","GT"
"4197","GT"
"4199","GT"
"4200","GT"
"4201","GT"
"4202","GT"
"4203","GT"
"4204","GT"
"4205","GT"
"4207","GT"
"4208","GT"
"4209","GT"
"4210","GT"
"4212","GT"
"4214","GT"
"4215","GT"
"4216","GT"
"4217","GT"
"4218","GT"
"4219","GT"
"4220","GT"
"4221","GT"
"4222","GT"
"4223","GT"
"4224","GT"
"4225","GT"
"4226","GT"
"4227","GT"
"4228","GT"
"4229","GT"
"4230","GT"
"4235","GT"
"4236","GT"
"4237","GT"
"4238","GT"
"4240","GT"
"4241","GT"
"4242","GT"
"4243","GT"
"4244","GT"
"4246","GT"
"4248","GT"
"4249","GT"
"4253","GT"
"4254","GT"
"4258","GT"
"4275","GT"
"4276","GT"
"4277","GT"
"4278","GT"
"4281","GT"
"4283","GT"
"4285","GT"
"4286","GT"
"4291","GT"
"4292","GT"
"4294","GT"
"4295","GT"
"4296","GT"
"4297","GT"
"4299","GT"
"4300","GT"
"4302","GT"
"4303","GT"
"4304","GT"
"4305","GT"
"4306","GT"
"4311","GT"
"4312","GT"
"4315","GT"
"4318","GT"
"4324","GT"
"4327","GT"
"4329","GT"
"4336","GT"
"4340","GT"
"4342","GT"
"4343","GT"
"4344","GT"
"4346","GT"
"4347","GT"
"4348","GT"
"4349","GT"
"4359","GT"
"4360","GT"
"4361","GT"
"4362","GT"
"4364","GT"
"4365","GT"
"4366","GT"
"4368","GT"
"4369","GT"
"4370","GT"
"4371","GT"
"4376","GT"
"4377","GT"
"4378","GT"
"4382","CT"
"4383","GT"
"4384","GT"
"4386","GT"
"4388","GT"
"4391","GT"
"4392","GT"
"4393","GT"
"4394","GT"
"4395","GT"
"4398","GT"
"4401","GT"
"4404","GT"
"4405","GT"
"4407","GT"
"4409","GT"
"4413","GT"
"4415","GT"
"4416","GT"
"4420","GT"
"4431","GT"
"4432","GT"
"4433","GT"
"4439","GT"
"4440","GT"
"4442","GT"
"4444","GT"
"4445","GT"
"4452","GT"
"4454","GT"
"4458","GT"
"4459","GT"
"4460","GT"
"4462","GT"
"4463","GT"
"4465","GT"
"4466","GT"
"4467","GT"
"4468","GT"
"4469","GT"
"4475","GT"
"4476","GT"
"4477","GT"
"4479","GT"
"4481","GT"
"4482","GT"
"4483","GT"
"4484","GT"
"4489","GT"
"4497","GT"
"4499","GT"
"4501","GT"
"4502","GT"
"4503","GT"
"4505","GT"
"4506","GT"
"4507","GT"
"4508","GT"
"4509","GT"
"4510","GT"
"4513","GT"
"4516","GT"
"4518","GT"
"4519","GT"
"4520","GT"
"4521","GT"
"4524","GT"
"4525","GT"
"4527","GT"
"4528","GT"
"4530","GT"
"4531","GT"
"4533","GT"
"4534","GT"
"4537","GT"
"4538","GT"
"4539","GT"
"4541","GT"
"4542","GT"
"4543","GT"
"4546","GT"
"4547","GT"
"4549","GT"
"4550","GT"
"4554","GT"
"4555","GT"
"4556","GT"
"4557","GT"
"4558","GT"
"4561","GT"
"4563","GT"
"4564","GT"
"4565","GT"
"4566","GT"
"4567","GT"
"4570","GT"
"273","GT"
"336","GT"
"1220","GT"
"1307","GT"
"1430","GT"
"1643","GT"
"1645","GT"
"1646","GT"
"1647","GT"
"1649","GT"
"1650","GT"
"1651","GT"
"1652","GT"
"1655","GT"
"1703","GT"
"1704","GT"
"1708","GT"
"1712","GT"
"1716","GT"
"1741","GT"
"1747","GT"
"1749","GT"
"1750","GT"
"1751","GT"
"1752","GT"
"1754","GT"
"1756","GT"
"1757","GT"
"1758","GT"
"1759","GT"
"1761","GT"
"1762","GT"
"1763","GT"
"1765","GT"
"1769","GT"
"1803","GT"
"1804","GT"
"1805","GT"
"1851","GT"
"1861","GT"
"1862","GT"
"1869","GT"
"1877","GT"
"1878","GT"
"1880","GT"
"1884","GT"
"1885","GT"
"1887","GT"
"1888","GT"
"1889","GT"
"1892","GT"
"1897","GT"
"1898","GT"
"1899","GT"
"1901","GT"
"1904","GT"
"1907","GT"
"1908","GT"
"3319","GT"
"3948","GT"
"3949","GT"
"3950","GT"
"3951","GT"
"3952","GT"
"3953","GT"
"3959","GT"
"3962","GT"
"3963","GT"
"3967","GT"
"3970","GT"
"3977","GT"
"3982","GT"
"3983","GT"
"3984","GT"
"3985","GT"
"3986","GT"
"3987","GT"
"3988","GT"
"3989","GT"
"3990","GT"
"4022","GT"
"4038","GT"
"4040","GT"
"4045","GT"
"4056","GT"
"4058","GT"
"3660","GT"
"3904","GT"
"3905","GT"
"3908","GT"
"3909","GT"
"3910","GT"
"3912","GT"
"3914","GT"
"3915","GT"
"3916","GT"
"3918","GT"
"3920","GT"
"3921","GT"
"3922","GT"
"3923","GT"
"3924","GT"
"3925","GT"
"3927","GT"
"3928","GT"
"3929","GT"
"3937","GT"
"4173","GT"
"4185","GT"
"4186","GT"
"4187","GT"
"4188","GT"
"4252","GT"
"4255","GT"
"4268","GT"
"4269","GT"
"4270","GT"
"4272","GT"
"4284","GT"
"4287","GT"
"4288","GT"
"4301","GT"
"4307","GT"
"4308","GT"
"4309","GT"
"4310","GT"
"4325","GT"
"4328","GT"
"4330","GT"
"4331","GT"
"4332","GT"
"4333","GT"
"4334","GT"
"4335","GT"
"4337","GT"
"4351","GT"
"4352","GT"
"4353","GT"
"4355","GT"
"4356","GT"
"4357","GT"
"4372","GT"
"4373","GT"
"4374","GT"
"4375","GT"
"4380","GT"
"4385","GT"
"4387","GT"
"4390","GT"
"4423","GT"
"4425","GT"
"4428","GT"
"4429","GT"
"4435","GT"
"4436","GT"
"4437","GT"
"4438","GT"
"4441","GT"
"4443","GT"
"4446","GT"
"4448","GT"
"4449","GT"
"4450","GT"
"4451","GT"
"4453","GT"
"4455","GT"
"4456","GT"
"4461","GT"
"4470","GT"
"4472","GT"
"4473","GT"
"4474","GT"
"4485","GT"
"4486","GT"
"4487","GT"
"4488","GT"
"4490","GT"
"4491","GT"
"4492","GT"
"4493","GT"
"4494","GT"
"4504","GT"
"4511","GT"
"4512","GT"
"4514","GT"
"4515","GT"
"4517","GT"
"4522","GT"
"4523","GT"
"4526","GT"
"4529","GT"
"4532","GT"
"4535","GT"
"4536","GT"
"4540","GT"
"4544","GT"
"4545","GT"
"4548","GT"
"4551","GT"
"4552","GT"
"4553","GT"
"4559","GT"
"4560","GT"
"4562","GT"
"4568","GT"
"4569","GT"
"275","GT"
"333","GT"
"334","GT"
"857","GT"
"1058","GT"
"3945","GT"
"3955","GT"
"3957","GT"
"3966","GT"
"3971","GT"
"3974","GT"
"3979","GT"
"3980","GT"
"3981","GT"
"3999","GT"
"4001","GT"
"4008","GT"
"4009","GT"
"4010","GT"
"4011","GT"
"4015","GT"
"4018","GT"
"4019","GT"
"4020","GT"
"4023","GT"
"4024","GT"
"4029","GT"
"4030","GT"
"4031","GT"
"4032","GT"
"4033","GT"
"4034","GT"
"4037","GT"
"4041","GT"
"4042","GT"
"4043","GT"
"4044","GT"
"4046","GT"
"4047","GT"
"4049","GT"
"4050","GT"
"4052","GT"
"4054","GT"
"4060","GT"
"4061","GT"
"4065","GT"
"4068","GT"
"4070","GT"
"4071","GT"
"4072","GT"
"4073","GT"
"4078","GT"
"4080","GT"
"4081","GT"
"4082","GT"
"4083","GT"
"4084","GT"
"4086","GT"
"4087","GT"
"4088","GT"
"3900","GT"
"3930","GT"
"3932","GT"
"3934","GT"
"3935","GT"
"4090","GT"
"4092","GT"
"4093","GT"
"4096","GT"
"4097","GT"
"4102","GT"
"4103","GT"
"4104","GT"
"4105","GT"
"4106","GT"
"4107","GT"
"4108","GT"
"4109","GT"
"4110","GT"
"4111","GT"
"4112","GT"
"4114","GT"
"4116","GT"
"4118","GT"
"4121","GT"
"4122","GT"
"4124","GT"
"4134","GT"
"4141","GT"
"4144","GT"
"4146","GT"
"4147","GT"
"4148","GT"
"4149","GT"
"4150","GT"
"4151","GT"
"4153","GT"
"4158","GT"
"4159","GT"
"4160","GT"
"4164","GT"
"4166","GT"
"4182","GT"
"4192","GT"
"4193","GT"
"4195","GT"
"4198","GT"
"4206","GT"
"4211","GT"
"4213","GT"
"4231","GT"
"4232","GT"
"4233","GT"
"4234","GT"
"4239","GT"
"4245","GT"
"4247","GT"
"4250","GT"
"4251","GT"
"4256","GT"
"4257","GT"
"4259","GT"
"4260","GT"
"4261","GT"
"4262","GT"
"4263","GT"
"4264","GT"
"4265","GT"
"4266","GT"
"4267","GT"
"4271","GT"
"4273","GT"
"4274","GT"
"4279","GT"
"4280","GT"
"4282","GT"
"4289","GT"
"4290","GT"
"4293","GT"
"4298","GT"
"4313","GT"
"4314","GT"
"4316","GT"
"4317","GT"
"4319","GT"
"4320","GT"
"4321","GT"
"4322","GT"
"4323","GT"
"4326","GT"
"4338","GT"
"4339","GT"
"4341","GT"
"4345","GT"
"4350","GT"
"4354","GT"
"4358","GT"
"4363","GT"
"4367","GT"
"4379","GT"
"4381","GT"
"4389","GT"
"4396","GT"
"4397","GT"
"4399","GT"
"4400","GT"
"4402","GT"
"4403","GT"
"4406","GT"
"4408","GT"
"4410","GT"
"4411","GT"
"4412","GT"
"4414","GT"
"4417","GT"
"4418","GT"
"4419","GT"
"4421","GT"
"4422","GT"
"4424","GT"
"4426","GT"
"4427","GT"
"4430","GT"
"4434","GT"
"4447","GT"
"4457","GT"
"4464","GT"
"4471","GT"
"4478","GT"
"4480","GT"
"4495","GT"
"4496","GT"
"4498","GT"
"4500","GT"
"2304","Un"
"5559","Un"
"2611","B"
"3846","sMa"
"5614","Hu"
"3838","xMa"
"1094","ssMur"
"3663","ssMur"
"3664","ssMur"
"3665","ssMur"
"3666","ssMur"
"3667","ssMur"
"3668","ssMur"
"3669","ssMur"
"3670","ssMur"
"3671","ssMur"
"3672","ssMur"
"3673","ssMur"
"3674","ssMur"
"3675","ssMur"
"3676","ssMur"
"440","ssMur"
"3431","ssHew"
"3575","ssHew"
"3677","ssHew"
"3678","ssHew"
"3679","ssHew"
"1136","ssG"
"1303","xC"
"1353","xC"
"1492","xC"
"1691","xC"
"1831","xC"
"372","xC"
"400","xC"
"442","xC"
"447","xC"
"596","xC"
"632","xC"
"640","xC"
"641","xC"
"675","xC"
"715","xC"
"717","xC"
"745","xC"
"765","xC"
"781","xC"
"900","xMT"
"5478","CoA="
"5478","CoU="
"5490","CoU="
"5509","CoU="
"5511","CoU="
"5528","CoU="
"5533","CoU="
"5543","CoU="
"5545","CoU="
"5547","CoU="
"2898","xCoH"
"1963","BL"
"1964","BL"
"1965","BL"
"1966","BL"
"1967","BL"
"1968","BL"
"1969","BL"
"1970","BL"
"1971","BL"
"1972","BL"
"1973","BL"
"1974","BL"
"1975","BL"
"1976","BL"
"1977","BL"
"1978","BL"
"1979","BL"
"1980","BL"
"1981","BL"
"1982","BL"
"1983","BL"
"1984","BL"
"1986","BL"
"1987","BL"
"1988","BL"
"1989","BL"
"1991","BL"
"1992","BL"
"1993","BL"
"1994","BL"
"1995","BL"
"1996","BL"
"1997","BL"
"1998","BL"
"1999","BL"
"2000","BL"
"2001","BL"
"2002","BL"
"2003","BL"
"2004","BL"
"2005","BL"
"2006","BL"
"2007","BL"
"2008","BL"
"2009","BL"
"2013","BL"
"2014","BL"
"2015","BL"
"2016","BL"
"2017","BL"
"2018","BL"
"2019","BL"
"2021","BL"
"2022","BL"
"2024","BL"
"2025","BL"
"2026","BL"
"2027","BL"
"2028","BL"
"2029","BL"
"2030","BL"
"2031","BL"
"2053","BL"
"2054","BL"
"2056","BL"
"2057","BL"
"2058","BL"
"2059","BL"
"2060","BL"
"2061","BL"
"2062","BL"
"2063","BL"
"2064","BL"
"2065","BL"
"2067","BL"
"2068","BL"
"2069","BL"
"2071","BL"
"2073","BL"
"2074","BL"
"2075","BL"
"2076","BL"
"2077","BL"
"2078","BL"
"2079","BL"
"2083","BL"
"2084","BL"
"2085","BL"
"2088","BL"
"2089","BL"
"2090","BL"
"2091","BL"
"2092","BL"
"2094","BL"
"2095","BL"
"2096","BL"
"2097","BL"
"2098","BL"
"2099","BL"
"2101","BL"
"2102","BL"
"2103","BL"
"2104","BL"
"2105","BL"
"2106","BL"
"2109","BL"
"2110","BL"
"2111","BL"
"2113","BL"
"2114","BL"
"2115","BL"
"2116","BL"
"2117","BL"
"2118","BL"
"2119","BL"
"2121","BL"
"2122","BL"
"2123","BL"
"2124","BL"
"2125","BL"
"2137","BL"
"2138","BL"
"2139","BL"
"2140","BL"
"2143","BL"
"2146","BL"
"2147","BL"
"2148","BL"
"2149","BL"
"2150","BL"
"2151","BL"
"2152","BL"
"2161","BL"
"2162","BL"
"2164","BL"
"2165","BL"
"2178","BL"
"2179","BL"
"2180","BL"
"2181","BL"
"2203","BL"
"2204","BL"
"2205","BL"
"2226","BL"
"2227","BL"
"2228","BL"
"2229","BL"
"2230","BL"
"2231","BL"
"2232","BL"
"2233","BL"
"2234","BL"
"2235","BL"
"2236","BL"
"2237","BL"
"2238","BL"
"2239","BL"
"2240","BL"
"2241","BL"
"2242","BL"
"2243","BL"
"2244","BL"
"2245","BL"
"2249","BL"
"2250","BL"
"2252","BL"
"2253","BL"
"2255","BL"
"2256","BL"
"2257","BL"
"2258","BL"
"2259","BL"
"2260","BL"
"2261","BL"
"2302","BL"
"2306","BL"
"2307","BL"
"2308","BL"
"2309","BL"
"2310","BL"
"2319","BL"
"2320","BL"
"2321","BL"
"2323","BL"
"2324","BL"
"2325","BL"
"2326","BL"
"2327","BL"
"2328","BL"
"2329","BL"
