"Hillnumber","_Section","Hillname","Section","Region","Area","Metres","Feet","Map","Map25","Gridref","Colgridref","Colheight","Drop","Gridref10","Feature","Observations","Survey","Climbed","Classification","Countyname","Revision","Comments","xcoord","ycoord","Latitude","Longitude","Streetmap","Getamap","Ma","sMa","xMa","twinMa","xsMa","M","MT","xMT","C","CTM","CTC","xC","xCT","G","GTM","GTC","GTG","sG","D","DT","xDT","Mur","sMur","Hew","sHew","N","xN","W","WO","BL","Dewey","x5","B","Hu","xHu","twinHu","Bg","T100","COH","COA","COU","CoL"
"3315","21.1","Carn Mor - Monadh an t-Sluichd Leith [Monadh an t-Sluich Leith]","21A","M21A","","800","2625","37","420W","NJ262171","NJ261175","766","34","NJ 26203 17110","no feature","","obvious summit","","CTC","","15/01/03 00:00:00","","326203","817119","57.23879","-3.22429","#http://www.streetmap.co.uk/newmap.srf?x=326203&y=817119&z=3&sv=326203,817119&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NJ262171#","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3316","21.1","Carn Mor - Carn Liath","21A","M21A","","792","2598","37","404N 420W","NJ253159","NJ257167","745","47","NJ 25324 15923","no featue E of fence","","obvious summit","","CTC","","15/01/03 00:00:00","","325324","815932","57.22799","-3.2385","#http://www.streetmap.co.uk/newmap.srf?x=325324&y=815932&z=3&sv=325324,815932&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NJ253159#","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3317","21.1","Carn Mor - Letterach","21A","M21A","","788","2585","37","420W","NJ282206","NJ280191","735","53","","","","","","CTC","","15/01/03 00:00:00","","328200","820600","57.27037","-3.19223","#http://www.streetmap.co.uk/newmap.srf?x=328200&y=820600&z=3&sv=328200,820600&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NJ282206#","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3318","21.1","Carn Mor - Meikle Corr Riabhach","21A","M21A","","779","2556","37","404N 420W","NJ251134","NJ248149","706","73","","","","","","CTC","","15/01/03 00:00:00","","325100","813400","57.20521","-3.24144","#http://www.streetmap.co.uk/newmap.srf?x=325100&y=813400&z=3&sv=325100,813400&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NJ251134#","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3319","12.1","Meall nan Damh","12A","M12A","","673","2208","26","431","NH353522","","580","93","NH 35307 52208","cairn","","","","Ma=,GTG","","28/01/04 00:00:00","Twin of hill 914, announced in Marhofn 93.05; also a Twin Graham","235305","852219","57.53003","-4.75236","#http://www.streetmap.co.uk/newmap.srf?x=235305&y=852219&z=3&sv=235305,852219&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NH353522#","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3320","34.2","Honister Crag [Black Star]","34B","M34B","NE03","630","2067","89 90","4S","NY212142","","611","19","","","","","","N,B","","10/05/05 00:00:00","New Nuttall announced 13 November 2004","321200","514200","54.51695","-3.21878","#http://www.streetmap.co.uk/newmap.srf?x=321200&y=514200&z=3&sv=321200,514200&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY212142#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3321","34.4","Arnside Knott","34D","M34D","NE07","159","522","97","7S","SD456774","SD470766","9","150","SD 45609 77480","yew tree 8m SE of trig point","trig point at SD 45602 77485 is 30cm lower; knoll 90m S is 75cm lower","Abney level","","Ma","","10/05/05 00:00:00","","345608","477480","54.1902","-2.83507","#http://www.streetmap.co.uk/newmap.srf?x=345608&y=477480&z=3&sv=345608,477480&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD456774#","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3322","34.1","Caermote Hill","34A","M34A","NE01","289","948","89 90","4N","NY196371","NY201371","230","59","NY 19599 37156","boulder with plaques","boulder 10mE at NY 19610 37155 is 15cm higher and is highest point","Abney level","","WO","","10/05/05 00:00:00","Not in Turner's list: north top NY196376 renamed St John's Hill","319598","537157","54.72296","-3.24983","#http://www.streetmap.co.uk/newmap.srf?x=319598&y=537157&z=3&sv=319598,537157&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY196371#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3323","34.4","Newton Fell South [Dixon Heights]","34D","M34D","NE07","177","581","96 97","7S","SD413815","NY413818","140","37","SD 41351 81558","slight rocky/grassy rise 4m from ruined tower","","","","WO","","10/05/05 00:00:00","Not in Turner's list","341350","481558","54.22637","-2.90111","#http://www.streetmap.co.uk/newmap.srf?x=341350&y=481558&z=3&sv=341350,481558&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD413815#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3324","34.3","nameless (Bannisdale Horseshoe - Ancrow Brow N)","34C","M34C","NE07","541","1775","90","7N","NY503059","NY502059","508","33","NY 50297 05912","cairn","","","","WO","","10/05/05 00:00:00","","350296","505912","54.44617","-2.76798","#http://www.streetmap.co.uk/newmap.srf?x=350296&y=505912&z=3&sv=350296,505912&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY503059#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3325","34.3","Swinklebank Crag [Ancrow Brow] [nameless (Bannisdale Horseshoe)]","34C","M34C","NE07","555","1821","90","7N","NY500049","NY503062","508","47","NY 50067 04907","cairn by fence","","obvious summit","","WO,5,B","","08/06/09 00:00:00","","350066","504907","54.43712","-2.77136","#http://www.streetmap.co.uk/newmap.srf?x=350066&y=504907&z=3&sv=350066,504907&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY500049#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"3326","34.3","The Forest [Borrowdale Head] [nameless (Bannisdale Horseshoe)]","34C","M34C","NE07","528","1732","90","7N","NY527035","NY526039","488","40","NY 52760 03567","small cairn","","Abney level","","WO,5,B","","08/06/09 00:00:00","","352759","503567","54.42473","-2.73053","#http://www.streetmap.co.uk/newmap.srf?x=352759&y=503567&z=3&sv=352759,503567&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY527035#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"3327","34.3","nameless (Green Quarter)","34C","M34C","NE07","411","1348","90","7N","NY473042","NY471042","400","11","NY 47334 04240","grassy summit dome marked with a few flat stones.","","","","WO","","10/05/05 00:00:00","","347333","504240","54.43085","-2.81337","#http://www.streetmap.co.uk/newmap.srf?x=347333&y=504240&z=3&sv=347333,504240&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY473042#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3328","34.3","Naddle High Forest [nameless (Naddle Horseshoe - 1)]","34C","M34C","NE07","435","1427","90","5S","NY492143","NY494147","410","25","NY 49243 14309","cairn","","","","WO,B","","08/06/09 00:00:00","","349242","514310","54.52153","-2.78568","#http://www.streetmap.co.uk/newmap.srf?x=349242&y=514310&z=3&sv=349242,514310&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY492143#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3329","34.3","Wallow Crag [nameless (Naddle Horseshoe - 2)]","34C","M34C","NE07","435","1427","90","5S","NY496149","NY494147","406","29","NY 49652 14931","cairn","","","","WO,B","","08/06/09 00:00:00","Relocated.  Error in Wainwright's sketch map, see Database Notes","349651","514932","54.52716","-2.77947","#http://www.streetmap.co.uk/newmap.srf?x=349651&y=514932&z=3&sv=349651,514932&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY496149#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3330","34.3","nameless (Naddle Horseshoe - 3)","34C","M34C","NE07","395","1296","90","5S","NY505152","NY504151","388","7","NY 50526 15242","cairn","","","","WO","","10/05/05 00:00:00","","350525","515243","54.53004","-2.76602","#http://www.streetmap.co.uk/newmap.srf?x=350525&y=515243&z=3&sv=350525,515243&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY505152#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3331","34.3","nameless (Potter Fell - 1)","34C","M34C","NE07","395","1296","97","7N","SD489998","NY487002","368","27","","","","","","WO","","04/12/05 00:00:00","","348900","499800","54.39111","-2.78845","#http://www.streetmap.co.uk/newmap.srf?x=348900&y=499800&z=3&sv=348900,499800&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD489998#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3332","34.3","nameless (Potter Fell - 2)","34C","M34C","NE07","390","1280","90","7N","NY497003","NY492003","345","45","","","","","","WO","","10/05/05 00:00:00","","349700","500300","54.39568","-2.77622","#http://www.streetmap.co.uk/newmap.srf?x=349700&y=500300&z=3&sv=349700,500300&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY497003#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3333","34.4","nameless (School Knott)","34D","M34D","NE07","247","810","96 97","7N","SD428967","SD428969","215","32","SD 42846 96722","rock by boundary wall","highest point of fell is outcrop 50m SE by E at SD 42885 96690","Abney level","","WO","","04/12/05 00:00:00","","342845","496722","54.36281","-2.88109","#http://www.streetmap.co.uk/newmap.srf?x=342845&y=496722&z=3&sv=342845,496722&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD428967#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3334","34.4","Raven's Crag [nameless (Stickle Pike - Raven's Crag)]","34D","M34D","NE05","361","1184","96","6N","SD223929","SD223933","333","28","","","","","","WO,B","","08/06/09 00:00:00","","322300","492900","54.32574","-3.19621","#http://www.streetmap.co.uk/newmap.srf?x=322300&y=492900&z=3&sv=322300,492900&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD223929#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3335","34.4","nameless (Top o'Selside - Brock Barrow)","34D","M34D","NE05","229","751","96 97","6N 6S 7S","SD299898","SD299900","220","9","SD 29920 89866","no feature","","","","WO","","30/06/07 00:00:00","","329919","489866","54.29959","-3.07837","#http://www.streetmap.co.uk/newmap.srf?x=329919&y=489866&z=3&sv=329919,489866&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD299898#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3336","16.2","Beinn Ceannabeinne","16B","M16B","","383","1257","9","446 447N","NC422646","NC422631","238","145","NC 42288 64647","trig point: OS measurement","","","","sMa,Hu","","20/11/09 00:00:00","New SubMarilyn reported in August 2005","242287","964660","58.54134","-4.71128","#http://www.streetmap.co.uk/newmap.srf?x=242287&y=964660&z=3&sv=242287,964660&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NC422646#","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3337","29","Clagh Ouyr","29","M29","I48","551","1808","95","IoM OL","SC414889","","473","78","SC 41450 88940","cairn","","obvious summit","","5","","10/03/07 00:00:00","","241446","488940","54.27147","-4.43637","#http://www.streetmap.co.uk/newmap.srf?x=241446&y=488940&z=3&sv=241446,488940&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SC414889#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3338","29","Beinn Rein [Clagh Ouyr North Top]","29","M29","I48","550","1804","95","IoM OL","SC425900","","498","52","SC 42558 90020","no feature","","obvious summit","","5","","10/03/07 00:00:00","","242554","490020","54.28151","-4.41994","#http://www.streetmap.co.uk/newmap.srf?x=242554&y=490020&z=3&sv=242554,490020&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SC425900#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3339","29","Beinn-y-Phott","29","M29","I48","544","1785","95","IoM OL","SC381860","SC396867","409","135","SC 38107 86025","cairn","","obvious summit","","5,Hu","","20/11/09 00:00:00","","238103","486025","54.24425","-4.48608","#http://www.streetmap.co.uk/newmap.srf?x=238103&y=486025&z=3&sv=238103,486025&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SC381860#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"3340","29","Carraghan","29","M29","I48","500","1640","95","IoM OL","SC368848","","445","55","","","","","","5","","10/03/07 00:00:00","","236800","484800","54.23284","-4.50539","#http://www.streetmap.co.uk/newmap.srf?x=236800&y=484800&z=3&sv=236800,484800&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SC368848#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3341","30.2","Carnedd y Cribau","30B","M30B","NW05","591","1939","115","17W","SH676536","","508","83","SH 67620 53696","no feature","","obvious summit","","5","","08/06/09 00:00:00","","267617","353693","53.06405","-3.97705","#http://www.streetmap.co.uk/newmap.srf?x=267617&y=353693&z=3&sv=267617,353693&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SH676536#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3342","30.2","Yr Arddu","30B","M30B","NW05","589","1932","115","17W","SH673507","","552","37","SH 67341 50702","pile of stones","","obvious summit","","5","","10/03/07 00:00:00","","267338","350699","53.03708","-3.97997","#http://www.streetmap.co.uk/newmap.srf?x=267338&y=350699&z=3&sv=267338,350699&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SH673507#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3343","30.2","Iwerddon","30B","M30B","NW05","583","1913","115","17W","SH688482","SH 68409 47880","558","25.2","SH 68822 48218","obvious rock partially covered with grass","this top is 0.46m higher than top 60m SW at SH 68784 48170","Leica NA730","","x5","","28/03/10 00:00:00","Dropped from Dewey list in March 2010 due to insufficient drop","268819","348215","53.01514","-3.95691","#http://www.streetmap.co.uk/newmap.srf?x=268819&y=348215&z=3&sv=268819,348215&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SH688482#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3344","30.2","Moel Wnion","30B","M30B","NW01","580","1903","115","17W","SH649697","SH652688","477","103","SH 64969 69717","stone shelter","","obvious summit","","5,Hu","","20/11/09 00:00:00","","264966","369714","53.20731","-4.02334","#http://www.streetmap.co.uk/newmap.srf?x=264966&y=369714&z=3&sv=264966,369714&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SH649697#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"3345","30.2","Yr Orsedd","30B","M30B","NW01","559","1834","115","17E","SH693715","","514","45","SH 69358 71543","a few stones","","obvious summit","","5","","10/11/08 00:00:00","","269355","371540","53.22481","-3.95841","#http://www.streetmap.co.uk/newmap.srf?x=269355&y=371540&z=3&sv=269355,371540&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SH693715#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3346","30.2","Craig Nyth-y-Gigfran [Y Blaen Llym]","30B","M30B","NW05","554","1818","115","17W","SH685464","","524","30","SH 68529 46411","no feature","","","","5","","10/03/07 00:00:00","","268526","346408","52.99882","-3.96052","#http://www.streetmap.co.uk/newmap.srf?x=268526&y=346408&z=3&sv=268526,346408&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SH685464#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
